coordinates,coordinates.coordinates,coordinates.type,created_at,geo,geo.coordinates,geo.type,id,place.bounding_box.coordinates,place.bounding_box.type,place.contained_within,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,text,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
,,,Sat Jan 12 14:13:58 +0000 2019,,,,1084091117748908033,"[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]",Polygon,[],United States,US,"Los Angeles, CA",3b77caf94bfc81fe,Los Angeles,city,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,"Our partners at @CaltransDist7 need some extra time to clean-up and address damage to the on-ramp, so they are goin… https://t.co/HjrZNkRj1v",False,Thu Feb 04 03:05:41 +0000 2016,False,False,"Account not monitored. Emergency events, call 9-1-1. Non-emergency issues, CHP Ventura Communications Center (805) 477-4174. CHP Moorpark office (805) 553-0800",[],"[{'expanded_url': 'http://chp.ca.gov', 'url': 'https://t.co/f4OAhWkn6X', 'indices': [0, 23], 'display_url': 'chp.ca.gov'}]",3730,False,3795,False,217,True,True,695080757400764417,695080757400764417,False,False,en,117,"Moorpark, CA",CHP Moorpark,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/695080757400764417/1485471970,http://pbs.twimg.com/profile_images/1083805716115218432/cxEuxSjw_normal.jpg,https://pbs.twimg.com/profile_images/1083805716115218432/cxEuxSjw_normal.jpg,1B95E0,000000,000000,000000,False,False,CHPMoorpark,3777,,none,https://t.co/f4OAhWkn6X,,False
,"[-95.44265, 30.12672]",Point,Sat Jan 12 14:10:37 +0000 2019,,"[30.12672, -95.44265]",Point,1084090275369308165,"[[[-95.452477, 30.076095], [-95.349469, 30.076095], [-95.349469, 30.173617], [-95.452477, 30.173617]]]",Polygon,[],United States,US,"Oak Ridge North, TX",0180324e104dd7b5,Oak Ridge North,city,https://api.twitter.com/1.1/geo/id/0180324e104dd7b5.json,"Closed due to road construction in #TheWoodlands on I-45 N Fwy Outbound between Rayford and Woodlands Pkwy, stopped traffic back to Louetta",False,Wed Feb 09 21:09:17 +0000 2011,False,False,Your #1 stop for all your Houston Traffic needs! See a #Traffic issue?  Tweet us or call us on the tip line at 281- 214-0440 #HoustonTexans #HoustonAstros,[],"[{'expanded_url': 'http://www.ktrh.com/pages/traffic_blog.html', 'url': 'http://t.co/cDCHBFKrKR', 'indices': [0, 22], 'display_url': 'ktrh.com/pages/traffic_…'}]",17,False,1926,False,175,True,False,249818911,249818911,False,False,en,107,"Houston, TX",TTN Houston,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249818911/1373994579,http://pbs.twimg.com/profile_images/439095145007296512/-ArlzVrH_normal.png,https://pbs.twimg.com/profile_images/439095145007296512/-ArlzVrH_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficHOU,222504,,none,http://t.co/cDCHBFKrKR,,False
,,,Sat Jan 12 14:08:39 +0000 2019,,,,1084089779988426755,"[[[-90.3623212, 38.618724], [-90.306259, 38.618724], [-90.306259, 38.641146], [-90.3623212, 38.641146]]]",Polygon,[],United States,US,"Richmond Heights, MO",e4a530922c11f226,Richmond Heights,city,https://api.twitter.com/1.1/geo/id/e4a530922c11f226.json,We are closed for lunch today due to the road conditions for some of our staff. We will try to open tonight for din… https://t.co/eG3GzYIyfR,False,Thu Aug 19 08:24:37 +0000 2010,False,False,Filipino-American Restaurant & Food Truck. 4 LOCATIONS: 4104 Manchester Ave. // 3559 Arsenal St. // 6120 Delmar Blvd. // 1601 Sublette Ave. //,[],"[{'expanded_url': 'http://www.guerrillastreetfood.com', 'url': 'https://t.co/xju5tgGhtj', 'indices': [0, 23], 'display_url': 'guerrillastreetfood.com'}]",8608,False,11943,False,3301,True,False,180297569,180297569,False,False,en,565,"Saint Louis, Missouri",Guerrilla Streetfood,False,171717,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/180297569/1542829971,http://pbs.twimg.com/profile_images/1068037218135093248/bWceq0EK_normal.jpg,https://pbs.twimg.com/profile_images/1068037218135093248/bWceq0EK_normal.jpg,000000,000000,EFEFEF,333333,True,False,guerrillastreet,12739,,none,https://t.co/xju5tgGhtj,,False
,"[-86.6089, 40.1289]",Point,Sat Jan 12 13:58:25 +0000 2019,,"[40.1289, -86.6089]",Point,1084087203121160192,"[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]]",Polygon,[],United States,US,"Indiana, USA",1010ecfa7d3a40f8,Indiana,admin,https://api.twitter.com/1.1/geo/id/1010ecfa7d3a40f8.json,"❄️ SNOW DAY ❄️ 
The Bargain Boutique will be CLOSED today due to slick road conditions. 
•Everyone stay in and be s… https://t.co/WFa71eit6k",False,Sat Jul 28 02:34:10 +0000 2012,False,False,"The Bargain Boutique Consignment Thorntown has hand picked name brand clothes for women, teens, girls, & Infant/Toddler, jewelry, home decor & more!",[],"[{'expanded_url': 'http://www.facebook.com/shopthebargainboutique', 'url': 'https://t.co/Ooa3qt1mDM', 'indices': [0, 23], 'display_url': 'facebook.com/shopthebargain…'}]",39,False,209,False,152,True,False,721328965,721328965,False,False,en,2,"100 S. Pearl St. Thorntown, Indiana, USA",The Bargain Boutique,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/721328965/1514995332,http://pbs.twimg.com/profile_images/948585346010316801/-TQNmWIm_normal.jpg,https://pbs.twimg.com/profile_images/948585346010316801/-TQNmWIm_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,TheBargainBouti,3046,,none,https://t.co/Ooa3qt1mDM,,False
,"[-88.023616, 30.691136]",Point,Sat Jan 12 13:34:30 +0000 2019,,"[30.691136, -88.023616]",Point,1084081187180687360,"[[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]]",Polygon,[],United States,US,"Mobile, AL",d049033410e9e81b,Mobile,city,https://api.twitter.com/1.1/geo/id/d049033410e9e81b.json,Incident on I-10 EB @ MP27.9 at Exit 27/Causeway in Mobile. Road closed. Seek alternate route. More details: https://t.co/Hc0lXBWFtr,False,Thu Apr 25 12:37:19 +0000 2013,False,False,"Tweets from the ALGO Traffic System, a service of the Alabama Dpt. of Transportation. Follow for construction, incident, and alert updates!",[],"[{'expanded_url': 'http://algotraffic.com', 'url': 'https://t.co/E1lpxNfzL8', 'indices': [0, 23], 'display_url': 'algotraffic.com'}]",0,False,2379,False,26,True,False,1379350632,1379350632,False,False,en,49,Alabama,algotraffic,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1379350632/1472842001,http://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,https://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,1E824C,000000,000000,000000,False,False,AlgoTraffic,86402,,none,https://t.co/E1lpxNfzL8,,False
,"[-85.87664, 34.633676]",Point,Sat Jan 12 13:29:44 +0000 2019,,"[34.633676, -85.87664]",Point,1084079984187244544,"[[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]]",Polygon,[],United States,US,"Alabama, USA",288de3df481163e8,Alabama,admin,https://api.twitter.com/1.1/geo/id/288de3df481163e8.json,Major Crash on AL71 SB @ MP7.1 at AL40 in Dutton. Road closed. Seek alternate route. More details: https://t.co/7F1rTMZvng,False,Thu Apr 25 12:37:19 +0000 2013,False,False,"Tweets from the ALGO Traffic System, a service of the Alabama Dpt. of Transportation. Follow for construction, incident, and alert updates!",[],"[{'expanded_url': 'http://algotraffic.com', 'url': 'https://t.co/E1lpxNfzL8', 'indices': [0, 23], 'display_url': 'algotraffic.com'}]",0,False,2379,False,26,True,False,1379350632,1379350632,False,False,en,49,Alabama,algotraffic,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1379350632/1472842001,http://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,https://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,1E824C,000000,000000,000000,False,False,AlgoTraffic,86402,,none,https://t.co/E1lpxNfzL8,,False
,,,Sat Jan 12 12:47:06 +0000 2019,,,,1084069254742323201,"[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]",Polygon,[],United States,US,"Wisconsin, USA",7dc5c6d3bfb10ccc,Wisconsin,admin,https://api.twitter.com/1.1/geo/id/7dc5c6d3bfb10ccc.json,The road leading to the house authorities believe Jayme Closs was kept in is still closed off this morning. Yesterd… https://t.co/hBKJMBsbDi,False,Thu Sep 22 15:05:18 +0000 2011,False,False,Award winning journalist 📺 Reporter/Weather Forecaster ☀️ Colorado to California to Minnesota 🏔 Views are my own --,[],"[{'expanded_url': 'https://www.instagram.com/alexlehnerttv/', 'url': 'https://t.co/QespOlhihK', 'indices': [0, 23], 'display_url': 'instagram.com/alexlehnerttv/'}]",912,False,1486,False,776,True,False,378044353,378044353,False,False,en,26,"Minneapolis, MN",Alexandra Lehnert,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,https://pbs.twimg.com/profile_banners/378044353/1534214728,http://pbs.twimg.com/profile_images/1016790860267077632/9QN3o9Mz_normal.jpg,https://pbs.twimg.com/profile_images/1016790860267077632/9QN3o9Mz_normal.jpg,FAB81E,000000,000000,000000,False,False,AlexLehnertFox9,2608,,none,https://t.co/QespOlhihK,,False
,,,Sat Jan 12 12:41:58 +0000 2019,,,,1084067963970310144,"[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]",Polygon,[],United States,US,"Thousand Oaks, CA",0509a6acb3d27ec4,Thousand Oaks,city,https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json,At 3:54 AM we responded to an overturned vehicle on the Borchard Road on-tamp to southbound US 101. This was a solo… https://t.co/ypheCYwR01,False,Thu Feb 04 03:05:41 +0000 2016,False,False,"Account not monitored. Emergency events, call 9-1-1. Non-emergency issues, CHP Ventura Communications Center (805) 477-4174. CHP Moorpark office (805) 553-0800",[],"[{'expanded_url': 'http://chp.ca.gov', 'url': 'https://t.co/f4OAhWkn6X', 'indices': [0, 23], 'display_url': 'chp.ca.gov'}]",3730,False,3795,False,217,True,True,695080757400764417,695080757400764417,False,False,en,117,"Moorpark, CA",CHP Moorpark,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/695080757400764417/1485471970,http://pbs.twimg.com/profile_images/1083805716115218432/cxEuxSjw_normal.jpg,https://pbs.twimg.com/profile_images/1083805716115218432/cxEuxSjw_normal.jpg,1B95E0,000000,000000,000000,False,False,CHPMoorpark,3777,,none,https://t.co/f4OAhWkn6X,,False
,"[-95.44265, 30.12672]",Point,Sat Jan 12 11:57:54 +0000 2019,,"[30.12672, -95.44265]",Point,1084056876273283072,"[[[-95.452477, 30.076095], [-95.349469, 30.076095], [-95.349469, 30.173617], [-95.452477, 30.173617]]]",Polygon,[],United States,US,"Oak Ridge North, TX",0180324e104dd7b5,Oak Ridge North,city,https://api.twitter.com/1.1/geo/id/0180324e104dd7b5.json,"Closed due to road construction in #TheWoodlands on I-45 N Fwy Outbound between Rayford and Woodlands Pkwy, stopp... https://t.co/vuUN2yElDh",False,Wed Feb 09 21:09:17 +0000 2011,False,False,Your #1 stop for all your Houston Traffic needs! See a #Traffic issue?  Tweet us or call us on the tip line at 281- 214-0440 #HoustonTexans #HoustonAstros,[],"[{'expanded_url': 'http://www.ktrh.com/pages/traffic_blog.html', 'url': 'http://t.co/cDCHBFKrKR', 'indices': [0, 22], 'display_url': 'ktrh.com/pages/traffic_…'}]",17,False,1926,False,175,True,False,249818911,249818911,False,False,en,107,"Houston, TX",TTN Houston,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249818911/1373994579,http://pbs.twimg.com/profile_images/439095145007296512/-ArlzVrH_normal.png,https://pbs.twimg.com/profile_images/439095145007296512/-ArlzVrH_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficHOU,222504,,none,http://t.co/cDCHBFKrKR,,False
,"[-80.20754, 25.84713]",Point,Sat Jan 12 11:32:43 +0000 2019,,"[25.84713, -80.20754]",Point,1084050536255705090,"[[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]]",Polygon,[],United States,US,"Miami, FL",04cb31bae3b3af93,Miami,city,https://api.twitter.com/1.1/geo/id/04cb31bae3b3af93.json,"Road construction, two lanes closed in #Miami on I-95 SB at NW 79th St #SFLtraffic https://t.co/US2j7IOBPL",False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,"[-95.44265, 30.12672]",Point,Sat Jan 12 11:14:08 +0000 2019,,"[30.12672, -95.44265]",Point,1084045860844040192,"[[[-95.452477, 30.076095], [-95.349469, 30.076095], [-95.349469, 30.173617], [-95.452477, 30.173617]]]",Polygon,[],United States,US,"Oak Ridge North, TX",0180324e104dd7b5,Oak Ridge North,city,https://api.twitter.com/1.1/geo/id/0180324e104dd7b5.json,Closed due to road construction in #TheWoodlands on I-45 N Fwy Outbound between Rayford and Woodlands Pkwy #traffic https://t.co/vuUN2yElDh,False,Wed Feb 09 21:09:17 +0000 2011,False,False,Your #1 stop for all your Houston Traffic needs! See a #Traffic issue?  Tweet us or call us on the tip line at 281- 214-0440 #HoustonTexans #HoustonAstros,[],"[{'expanded_url': 'http://www.ktrh.com/pages/traffic_blog.html', 'url': 'http://t.co/cDCHBFKrKR', 'indices': [0, 22], 'display_url': 'ktrh.com/pages/traffic_…'}]",17,False,1926,False,175,True,False,249818911,249818911,False,False,en,107,"Houston, TX",TTN Houston,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249818911/1373994579,http://pbs.twimg.com/profile_images/439095145007296512/-ArlzVrH_normal.png,https://pbs.twimg.com/profile_images/439095145007296512/-ArlzVrH_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficHOU,222504,,none,http://t.co/cDCHBFKrKR,,False
,"[-80.1969, 25.93733]",Point,Sat Jan 12 10:11:14 +0000 2019,,"[25.93733, -80.1969]",Point,1084030031603646464,"[[[-80.22942, 25.9282505], [-80.185106, 25.9282505], [-80.185106, 25.960642], [-80.22942, 25.960642]]]",Polygon,[],United States,US,"Norland, FL",3c34800cdf1a1c81,Norland,city,https://api.twitter.com/1.1/geo/id/3c34800cdf1a1c81.json,Closed due to road construction in #GoldenGlades on 95 Express SB between Golden Glades Exit and Downtown Miami Exit #SFLtraffic,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,"[-120.6419654, 35.2684417]",Point,Sat Jan 12 08:19:16 +0000 2019,,"[35.2684417, -120.6419654]",Point,1084001854281834499,"[[[-120.533212, 35.003173], [-120.447468, 35.003173], [-120.447468, 35.0526881], [-120.533212, 35.0526881]]]",Polygon,[],United States,US,"Nipomo, CA",51ca80066df113e2,Nipomo,city,https://api.twitter.com/1.1/geo/id/51ca80066df113e2.json,Traffic Alert: #Hwy1 near Oso Flaco Lake Rd between Guadalupe &amp; Nipomo is CLOSED each way due to flooding. Use caut… https://t.co/rw702U51bd,False,Thu Nov 18 17:27:55 +0000 2010,False,False,"Serving the central coast counties of Santa Barbara, San Luis Obispo, Monterey, San Benito and Santa Cruz. Don't tweet and drive!",[],"[{'expanded_url': 'http://www.dot.ca.gov/dist05', 'url': 'https://t.co/D4jtLybNnn', 'indices': [0, 23], 'display_url': 'dot.ca.gov/dist05'}]",399,False,7853,False,563,True,False,217130310,217130310,False,False,en,189,"San Luis Obispo, CA",Caltrans District 5,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,,http://pbs.twimg.com/profile_images/378800000436052232/01ef4cbb0aec1e47381b1119134aeddc_normal.jpeg,https://pbs.twimg.com/profile_images/378800000436052232/01ef4cbb0aec1e47381b1119134aeddc_normal.jpeg,0084B4,A8C7F7,C0DFEC,333333,True,False,CaltransD5,2203,,none,https://t.co/D4jtLybNnn,,False
,,,Sat Jan 12 05:24:32 +0000 2019,,,,1083957880263446530,"[[[-77.89204, 34.148545], [-77.841997, 34.148545], [-77.841997, 34.197681], [-77.89204, 34.197681]]]",Polygon,[],United States,US,"Masonboro, NC",970688030baa32b2,Masonboro,city,https://api.twitter.com/1.1/geo/id/970688030baa32b2.json,BIG conference win on the road! Closed game on 18-5 run and got stops when we needed them most! Great effort by all… https://t.co/GuM4cejlXO,False,Tue Aug 04 14:25:09 +0000 2009,False,False,Follower. Husband. Coach. Col. 3:23,[],,3034,False,400,False,585,True,False,62830586,62830586,False,False,en,4,,Will Keistler,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/62830586/1535389247,http://pbs.twimg.com/profile_images/1034121881320910849/N52xhwLE_normal.jpg,https://pbs.twimg.com/profile_images/1034121881320910849/N52xhwLE_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,False,False,wkeistler21,10459,,none,,,False
,,,Sat Jan 12 03:24:16 +0000 2019,,,,1083927616544014337,"[[[-71.033007, 42.388503], [-70.959648, 42.388503], [-70.959648, 42.4499], [-71.033007, 42.4499]]]",Polygon,[],United States,US,"Revere, MA",407b2c699286aab5,Revere,city,https://api.twitter.com/1.1/geo/id/407b2c699286aab5.json,"1XX Vinal Street, national grid off with some kind of gas issue, road is closed, drivers should seek alternate routes @Revere311",False,Sun Oct 07 18:33:07 +0000 2012,True,False,,[],"[{'expanded_url': 'https://www.facebook.com/pages/Revere-Scanner/530061943734556', 'url': 'https://t.co/3LumSRVvmu', 'indices': [0, 23], 'display_url': 'facebook.com/pages/Revere-S…'}]",1851,False,3860,False,3334,True,False,866753624,866753624,False,False,en,63,,Revere Scanner,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/866753624/1496979312,http://pbs.twimg.com/profile_images/505494254609653760/QtlR9Xbk_normal.png,https://pbs.twimg.com/profile_images/505494254609653760/QtlR9Xbk_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,reverescanner,24485,,none,https://t.co/3LumSRVvmu,,False
,"[-112.5004, 33.75608]",Point,Sat Jan 12 02:46:02 +0000 2019,,"[33.75608, -112.5004]",Point,1083917991543271425,"[[[-114.818269, 31.3322463], [-109.0451527, 31.3322463], [-109.0451527, 37.004261], [-114.818269, 37.004261]]]",Polygon,[],United States,US,"Arizona, USA",a612c69b44b2e5da,Arizona,admin,https://api.twitter.com/1.1/geo/id/a612c69b44b2e5da.json,Road closed --- due to an accident in #Wittmann on Grand Ave WB at 203rd Ave and before 211th Ave #PHXtraffic https://t.co/hUIi7YWVvM,False,Wed Feb 09 22:48:40 +0000 2011,False,False,Call in your Traffic Problems - 602-374-6300,[],"[{'expanded_url': 'http://TTWnetwork.com', 'url': 'http://t.co/8EKZi4k5rI', 'indices': [0, 22], 'display_url': 'TTWnetwork.com'}]",61,False,1974,False,187,True,False,249856377,249856377,False,False,en,131,"Phoenix, AZ",TTN Phoenix,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,https://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficPHX,119849,,none,http://t.co/8EKZi4k5rI,,False
,"[-112.5004, 33.75608]",Point,Sat Jan 12 02:24:18 +0000 2019,,"[33.75608, -112.5004]",Point,1083912525459189761,"[[[-114.818269, 31.3322463], [-109.0451527, 31.3322463], [-109.0451527, 37.004261], [-114.818269, 37.004261]]]",Polygon,[],United States,US,"Arizona, USA",a612c69b44b2e5da,Arizona,admin,https://api.twitter.com/1.1/geo/id/a612c69b44b2e5da.json,Road closed --- due to an accident in #Wittmann on Grand Ave WB west of 203rd Ave #PHXtraffic https://t.co/hUIi7YWVvM,False,Wed Feb 09 22:48:40 +0000 2011,False,False,Call in your Traffic Problems - 602-374-6300,[],"[{'expanded_url': 'http://TTWnetwork.com', 'url': 'http://t.co/8EKZi4k5rI', 'indices': [0, 22], 'display_url': 'TTWnetwork.com'}]",61,False,1974,False,187,True,False,249856377,249856377,False,False,en,131,"Phoenix, AZ",TTN Phoenix,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,https://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficPHX,119849,,none,http://t.co/8EKZi4k5rI,,False
,"[-86.329568, 32.368882]",Point,Sat Jan 12 01:29:37 +0000 2019,,"[32.368882, -86.329568]",Point,1083898761112403968,"[[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]]",Polygon,[],United States,US,"Montgomery, AL",7f061ded71fdc974,Montgomery,city,https://api.twitter.com/1.1/geo/id/7f061ded71fdc974.json,Major Crash on Day St. WB at Hill St. in Montgomery. Road closed. Seek alternate route. More details: https://t.co/62nZgpXee2,False,Thu Apr 25 12:37:19 +0000 2013,False,False,"Tweets from the ALGO Traffic System, a service of the Alabama Dpt. of Transportation. Follow for construction, incident, and alert updates!",[],"[{'expanded_url': 'http://algotraffic.com', 'url': 'https://t.co/E1lpxNfzL8', 'indices': [0, 23], 'display_url': 'algotraffic.com'}]",0,False,2379,False,26,True,False,1379350632,1379350632,False,False,en,49,Alabama,algotraffic,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1379350632/1472842001,http://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,https://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,1E824C,000000,000000,000000,False,False,AlgoTraffic,86402,,none,https://t.co/E1lpxNfzL8,,False
,"[-112.0829, 33.68369]",Point,Sat Jan 12 01:24:52 +0000 2019,,"[33.68369, -112.0829]",Point,1083897566247436288,"[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]",Polygon,[],United States,US,"Phoenix, AZ",5c62ffb0f0f3479d,Phoenix,city,https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json,Road closed due to broken water main in #Phoenix on 7th Ave Both NB/SB at Deer Vly Rd #PHXtraffic https://t.co/hUIi7YWVvM,False,Wed Feb 09 22:48:40 +0000 2011,False,False,Call in your Traffic Problems - 602-374-6300,[],"[{'expanded_url': 'http://TTWnetwork.com', 'url': 'http://t.co/8EKZi4k5rI', 'indices': [0, 22], 'display_url': 'TTWnetwork.com'}]",61,False,1974,False,187,True,False,249856377,249856377,False,False,en,131,"Phoenix, AZ",TTN Phoenix,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,https://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficPHX,119849,,none,http://t.co/8EKZi4k5rI,,False
